Time	InhDendSyn0	InhDendSyn1	InhSomaSyn0	ExcSyn0	ExcSyn1	ExcSyn2
830.942	0.000000	0.000000	0.000000	-0.231275	-0.228561	-0.234236
831.845	0.000000	0.000000	0.000000	-0.218285	-0.216160	-0.222309
832.748	0.000000	0.000000	0.000000	-0.206062	-0.204461	-0.211018
833.652	0.000000	0.000000	0.000000	-0.194561	-0.193422	-0.200324
834.555	0.000000	0.000000	0.000000	-0.183734	-0.183005	-0.190192
835.458	0.000000	0.000000	0.000000	-0.173540	-0.173172	-0.180588
836.361	0.000000	0.000000	0.000000	-0.163939	-0.163890	-0.171481
837.264	0.000000	0.000000	0.000000	-0.154895	-0.155124	-0.162843
838.168	0.000000	0.000000	0.000000	-0.146373	-0.146846	-0.154647
839.071	0.000000	0.000000	0.000000	-0.138341	-0.139025	-0.146869
839.974	0.000000	0.000000	0.000000	-0.130769	-0.131636	-0.139485
840.877	0.000000	0.000000	0.000000	-0.123629	-0.124652	-0.132474
841.78	0.000000	0.000000	0.000000	-0.116896	-0.118052	-0.125815
842.684	0.000000	0.000000	0.000000	-0.110545	-0.111812	-0.119491
843.587	0.000000	0.000000	0.000000	-0.104553	-0.105911	-0.113483
844.49	0.000000	0.000000	0.000000	-0.098898	-0.100332	-0.107775
845.393	0.000000	0.000000	0.000000	-0.093562	-0.095054	-0.102352
846.296	0.000000	0.000000	0.000000	-0.088525	-0.090061	-0.097198
847.2	0.000000	0.000000	0.000000	-0.083769	-0.085337	-0.092301
848.103	0.000000	0.000000	0.000000	-0.079279	-0.080868	-0.087647
849.006	0.000000	0.000000	0.000000	-0.076517	-0.078114	-0.084769
849.909	0.000000	0.000000	0.000000	-0.073855	-0.075456	-0.081984
850.812	0.000000	0.000000	0.000000	-0.071289	-0.072890	-0.079289
851.716	0.000000	0.000000	0.000000	-0.068815	-0.070414	-0.076681
852.619	0.000000	0.000000	0.000000	-0.066431	-0.068024	-0.074157
853.522	0.000000	0.000000	0.000000	-0.064132	-0.065716	-0.071714
854.425	0.000000	0.000000	0.000000	-0.061916	-0.063489	-0.069351
855.328	0.000000	0.000000	0.000000	-0.058729	-0.060281	-0.065938
856.232	0.000000	0.000000	0.000000	-0.055712	-0.057239	-0.062689
857.135	0.000000	0.000000	0.000000	-0.052856	-0.054353	-0.059598
858.038	0.000000	0.000000	0.000000	-0.050150	-0.051615	-0.056656
858.941	0.000000	0.000000	0.000000	-0.047588	-0.049016	-0.053856
859.844	0.000000	0.000000	0.000000	-0.045160	-0.046551	-0.051191
860.748	0.000000	0.000000	0.000000	-0.042860	-0.044212	-0.048656
861.651	0.000000	0.000000	0.000000	-0.040681	-0.041991	-0.046244
862.554	0.000000	0.000000	0.000000	-0.038615	-0.039884	-0.043949
863.457	0.000000	0.000000	0.000000	-0.036657	-0.037883	-0.041765
864.36	0.000000	0.000000	0.000000	-0.034801	-0.035984	-0.039688
865.264	0.000000	0.000000	0.000000	-0.033041	-0.034180	-0.037712
866.167	0.000000	0.000000	0.000000	-0.031372	-0.032468	-0.035832
867.07	0.000000	0.000000	0.000000	-0.029789	-0.030842	-0.034045
867.973	0.000000	0.000000	0.000000	-0.028288	-0.029298	-0.032345
868.876	0.000000	0.000000	0.000000	-0.026863	-0.027832	-0.030728
869.78	0.000000	0.000000	0.000000	-0.025512	-0.026440	-0.029191
870.683	0.000000	0.000000	0.000000	-0.024230	-0.025117	-0.027729
871.586	0.000000	0.000000	0.000000	-0.023013	-0.023861	-0.026339
872.489	0.000000	0.000000	0.000000	-0.021858	-0.022667	-0.025017
873.392	0.000000	0.000000	0.000000	-0.020761	-0.021534	-0.023761
874.296	0.000000	0.000000	0.000000	-0.019721	-0.020457	-0.022567
875.199	0.000000	0.000000	0.000000	-0.018733	-0.019434	-0.021432
876.102	0.000000	0.000000	0.000000	-0.017795	-0.018462	-0.020353
877.005	0.000000	0.000000	0.000000	-0.016904	-0.017538	-0.019327
877.908	0.000000	0.000000	0.000000	-0.016058	-0.016661	-0.018353
878.812	0.000000	0.000000	0.000000	-0.015255	-0.015827	-0.017427
879.715	0.000000	0.000000	0.000000	-0.014492	-0.015035	-0.016547
880.618	0.000000	0.000000	0.000000	-0.013767	-0.014283	-0.015710
881.521	0.000000	0.000000	0.000000	-0.013079	-0.013568	-0.014916
882.424	0.000000	0.000000	0.000000	-0.012425	-0.012888	-0.014161
883.328	0.000000	0.000000	0.000000	-0.011804	-0.012243	-0.013444
884.231	0.000000	0.000000	0.000000	-0.011214	-0.011629	-0.012763
885.134	0.000000	0.000000	0.000000	-0.010653	-0.011047	-0.012115
886.037	0.000000	0.000000	0.000000	-0.010121	-0.010493	-0.011501
886.94	0.000000	0.000000	0.000000	-0.009615	-0.009967	-0.010917
887.844	0.000000	0.000000	0.000000	-0.009134	-0.009467	-0.010362
888.747	0.000000	0.000000	0.000000	-0.008678	-0.008992	-0.009835
889.65	0.000000	0.000000	0.000000	-0.008244	-0.008540	-0.009335
890.553	0.000000	0.000000	0.000000	-0.007832	-0.008112	-0.008860
891.456	0.000000	0.000000	0.000000	-0.007440	-0.007704	-0.008409
892.36	0.000000	0.000000	0.000000	-0.007068	-0.007317	-0.007981
893.263	0.000000	0.000000	0.000000	-0.006714	-0.006949	-0.007574
894.166	0.000000	0.000000	0.000000	-0.006378	-0.006600	-0.007188
895.069	0.000000	0.000000	0.000000	-0.006059	-0.006268	-0.006821
895.972	0.000000	0.000000	0.000000	-0.005755	-0.005952	-0.006473
896.876	0.000000	0.000000	0.000000	-0.005467	-0.005653	-0.006142
897.779	0.000000	0.000000	0.000000	-0.005193	-0.005368	-0.005828
898.682	0.000000	0.000000	0.000000	-0.004933	-0.005098	-0.005530
899.585	0.000000	0.000000	0.000000	-0.004686	-0.004841	-0.005248
900.488	0.000000	0.000000	0.000000	-0.004451	-0.004597	-0.004979
901.392	0.000000	0.000000	0.000000	-0.004227	-0.004365	-0.004724
902.295	0.000000	0.000000	0.000000	-0.004015	-0.004145	-0.004482
903.198	0.000000	0.000000	0.000000	-0.003814	-0.003935	-0.004253
904.101	0.000000	0.000000	0.000000	-0.003622	-0.003737	-0.004035
905.004	0.000000	0.000000	0.000000	-0.003440	-0.003548	-0.003828
905.907	0.000000	0.000000	0.000000	-0.003267	-0.003368	-0.003632
906.811	0.000000	0.000000	0.000000	-0.003103	-0.003198	-0.003445
907.714	0.000000	0.000000	0.000000	-0.002947	-0.003036	-0.003269
908.617	0.000000	0.000000	0.000000	-0.002799	-0.002883	-0.003101
909.52	0.000000	0.000000	0.000000	-0.002658	-0.002737	-0.002942
910.423	0.000000	0.000000	0.000000	-0.002524	-0.002598	-0.002791
911.327	0.000000	0.000000	0.000000	-0.002397	-0.002467	-0.002647
912.23	0.000000	0.000000	0.000000	-0.002276	-0.002341	-0.002511
913.133	0.000000	0.000000	0.000000	-0.002161	-0.002223	-0.002382
914.036	0.000000	0.000000	0.000000	-0.002052	-0.002110	-0.002259
914.939	0.000000	0.000000	0.000000	-0.001949	-0.002003	-0.002143
915.843	0.000000	0.000000	0.000000	-0.001850	-0.001901	-0.002033
916.746	0.000000	0.000000	0.000000	-0.001757	-0.001805	-0.001928
917.649	0.000000	0.000000	0.000000	-0.001668	-0.001713	-0.001829
918.552	0.000000	0.000000	0.000000	-0.001584	-0.001626	-0.001735
919.455	0.000000	0.000000	0.000000	-0.001504	-0.001543	-0.001645
920.359	0.000000	0.000000	0.000000	-0.001428	-0.001465	-0.001561
921.262	0.000000	0.000000	0.000000	-0.001356	-0.001390	-0.001480
922.165	0.000000	0.000000	0.000000	-0.001249	-0.001280	-0.001362
923.068	0.000000	0.000000	0.000000	-0.001150	-0.001179	-0.001252
923.971	0.000000	0.000000	0.000000	-0.000879	-0.000899	-0.000952
924.875	0.000000	0.000000	0.000000	-0.000669	-0.000684	-0.000722
925.778	0.000000	0.000000	0.000000	-0.000509	-0.000519	-0.000546
926.681	0.000000	0.000000	0.000000	-0.000387	-0.000394	-0.000413
927.584	0.000000	0.000000	0.000000	-0.000293	-0.000299	-0.000312
928.487	0.000000	0.000000	0.000000	-0.000223	-0.000226	-0.000236
929.391	0.000000	0.000000	0.000000	-0.000169	-0.000171	-0.000178
930.294	0.000000	-0.000000	0.000000	-0.000128	-0.000130	-0.000135
931.197	0.000000	-0.000000	0.000000	-0.000097	-0.000098	-0.000102
932.1	0.000000	-0.000000	-0.000000	-0.000062	-0.000063	-0.000065
933.003	-0.000000	-0.000000	-0.000000	-0.000040	-0.000041	-0.000042
933.907	-0.000000	-0.000000	-0.000000	-0.000026	-0.000027	-0.000027
934.81	-0.000000	-0.000000	-0.000000	-0.000018	-0.000018	-0.000018
935.713	-0.000000	-0.000000	-0.000000	-0.000012	-0.000012	-0.000012
936.616	-0.000000	-0.000000	-0.000000	-0.000008	-0.000008	-0.000008
937.519	-0.000000	-0.000000	-0.000000	-0.000005	-0.000005	-0.000005
938.423	-0.000000	-0.000000	-0.000000	-0.000005	-0.000005	-0.000005
939.326	-0.000000	-0.000000	-0.000825	-0.000005	-0.000005	-0.000005
940.229	-0.000000	-0.000000	-0.002066	-0.000005	-0.000005	-0.000005
941.132	-0.000000	-0.000000	-0.003964	-0.000005	-0.000005	-0.000005
942.035	-0.000000	-0.000000	-0.005560	-0.000005	-0.000005	-0.000005
942.939	-0.000000	-0.000000	-0.007741	-0.000005	-0.000005	-0.000005
943.842	-0.000000	-0.000000	-0.009208	-0.000005	-0.000005	-0.000005
944.745	-0.000000	-0.000000	-0.010133	-0.000005	-0.000005	-0.000005
945.648	-0.000000	-0.000000	-0.010663	-0.000004	-0.000004	-0.000004
946.551	-0.000000	-0.000000	-0.010999	-0.000004	-0.000004	-0.000004
947.455	-0.000000	-0.000000	-0.010892	-0.000004	-0.000004	-0.000004
948.358	-0.000000	-0.000000	-0.010275	-0.000004	-0.000004	-0.000004
949.261	-0.000000	-0.000000	-0.009356	-0.000003	-0.000003	-0.000003
950.164	-0.000000	-0.000000	-0.008379	-0.000003	-0.000003	-0.000003
951.067	-0.000000	-0.000000	-0.007445	-0.000003	-0.000003	-0.000003
951.971	-0.000000	-0.000000	-0.006594	-0.000003	-0.000003	-0.000003
952.874	-0.000000	-0.000000	-0.005476	-0.000002	-0.000002	-0.000002
953.777	-0.000000	-0.000000	-0.004542	-0.000002	-0.000002	-0.000002
954.68	-0.000000	-0.000000	-0.003370	-0.000002	-0.000002	-0.000002
955.583	-0.000000	-0.000000	-0.002491	-0.000001	-0.000001	-0.000001
956.487	-0.000000	-0.000000	-0.001555	-0.000001	-0.000001	-0.000001
957.39	-0.000000	-0.000000	-0.000984	-0.000001	-0.000001	-0.000001
958.293	-0.000000	-0.000000	-0.000635	-0.000001	-0.000001	-0.000001
959.196	-0.000000	-0.000000	-0.000346	-0.000000	-0.000000	-0.000000
960.099	-0.000000	-0.000000	-0.000212	-0.000000	-0.000000	-0.000000
961.003	-0.000000	-0.000000	-0.000126	-0.000000	-0.000000	-0.000000
961.906	-0.000000	-0.000000	-0.000067	-0.000000	-0.000000	-0.000000
962.809	-0.000000	-0.000000	-0.000031	-0.000000	-0.000000	-0.000000
963.712	-0.000000	-0.000000	-0.000013	-0.000000	-0.000000	-0.000000
964.615	-0.000000	-0.000000	-0.000006	-0.000000	-0.000000	-0.000000
965.519	-0.000000	-0.000000	-0.000003	-0.000000	-0.000000	-0.000000
966.422	-0.000000	-0.000000	-0.000002	-0.000000	-0.000000	-0.000000
967.325	-0.000000	-0.000000	-0.000001	-0.000000	-0.000000	-0.000000
968.228	-0.000000	-0.000000	-0.000001	-0.000000	-0.000000	-0.000000
969.131	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
970.035	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
970.938	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
971.841	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
972.744	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
973.647	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
974.551	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
975.454	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
976.357	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
977.26	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
978.163	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
979.067	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
979.97	-0.000000	-0.000000	-0.000000	-0.012961	-0.012968	-0.013069
980.873	-0.000000	-0.000000	-0.000000	-0.025732	-0.025744	-0.025946
981.776	-0.000000	-0.000000	-0.000000	-0.058043	-0.058046	-0.058520
982.679	-0.000000	-0.000000	-0.000000	-0.089258	-0.089203	-0.089974
983.583	-0.000000	-0.000000	-0.000000	-0.119309	-0.119135	-0.120234
984.486	-0.000000	-0.000000	-0.000000	-0.163995	-0.163490	-0.165176
985.389	-0.000000	-0.000000	-0.000000	-0.205935	-0.204908	-0.207269
986.292	-0.000000	-0.000000	-0.000000	-0.265569	-0.263367	-0.266917
987.195	-0.000000	-0.000000	-0.000000	-0.319303	-0.315520	-0.320375
988.099	-0.000000	-0.000000	-0.000000	-0.367566	-0.361877	-0.368069
989.002	-0.000000	0.000000	-0.000000	-0.410777	-0.402947	-0.410428
989.905	-0.000000	0.000000	-0.000000	-0.449328	-0.439204	-0.447866
990.808	-0.000000	0.000000	-0.000000	-0.483582	-0.471084	-0.480773
991.711	-0.000000	0.000000	-0.000000	-0.513879	-0.498988	-0.509521
992.614	-0.000000	0.000000	-0.000000	-0.554039	-0.535484	-0.546932
993.518	0.000000	0.000000	-0.000000	-0.586408	-0.564413	-0.576268
994.421	0.000000	0.000000	-0.000000	-0.611993	-0.586886	-0.598659
995.324	0.000000	0.000000	-0.000000	-0.639684	-0.610625	-0.621465
996.227	0.000000	0.000000	0.000000	-0.656573	-0.624507	-0.633656
997.13	0.000000	0.000000	0.000000	-0.664851	-0.630699	-0.637648
998.034	0.000000	0.000000	0.000000	-0.666303	-0.630898	-0.635364
998.937	0.000000	0.000000	0.000000	-0.662383	-0.626445	-0.628333
999.84	0.000000	0.000000	0.000000	-0.654290	-0.618416	-0.617778
1000.74	0.000000	0.000000	0.000000	-0.643004	-0.607673	-0.604666
1001.65	0.000000	0.000000	0.000000	-0.629322	-0.594908	-0.589759
1002.55	0.000000	0.000000	0.000000	-0.613886	-0.580668	-0.573643
1003.45	0.000000	0.000000	0.000000	-0.597210	-0.565387	-0.556774
1004.36	0.000000	0.000000	0.000000	-0.579704	-0.549409	-0.539498
1005.26	0.000000	0.000000	0.000000	-0.561695	-0.533006	-0.522078
1006.16	0.000000	0.000000	0.000000	-0.543442	-0.516395	-0.504712
1007.07	0.000000	0.000000	0.000000	-0.525147	-0.499745	-0.487549
1007.97	0.000000	0.000000	0.000000	-0.506969	-0.483188	-0.470697
1008.87	0.000000	0.000000	0.000000	-0.489028	-0.466827	-0.454231
1009.78	0.000000	0.000000	0.000000	-0.471416	-0.450740	-0.438206
1010.68	0.000000	0.000000	0.000000	-0.454202	-0.434986	-0.422656
